cid	lat	lon	nPtsGeo	layers	nPts	nObs	nAnalytes	nDet	nDetAnalytes	maxNgL	nFac	nPfasFac	nRingFac	nRingPfasFac	stateFips	stateName	countyFips	countyName	nCounties	sameTopWeight	sameTopIndustry	sameTopNaics	sameTopFacilityName	ringTopWeight	ringTopIndustry	ringTopNaics	ringTopFacilityName	c_proximity	detFreq	c_detFreq	c_detIntensity	c_analyteBreadth	c_industryPrior	score	scoreComponentsUsed	tier	window	sourceList	nSources
9803886980587585536	41.570278	-88.079444	1	WQP	0	0	0	0	0		1	0	101	4	17	Illinois	17197	Will County	1					1.0	Plastics material & resin manufacturing	325211	THE DOW CHEMICAL CO	0.4027126448827438				0.0	1.0		3	X	1-ring	sawgraph;spatialkg;fiokg	3
9803918797705314304	41.383833	-88.262917	1	WQP	0	0	0	0	0		3	0	13	1	17	Illinois	17063	Grundy County	1					0.6	Electric power generation	221113	CONSTELLATION DRESDEN NUCLEAR POWER STATION	0.17343889579073268				0.0	0.6		3	X	1-ring	sawgraph;spatialkg;fiokg	3
9803920996728569856	41.414444	-88.214444	1	WQP	0	0	0	0	0		3	1	15	5	17	Illinois	17197	Will County	1	0.6	Chemical & allied products wholesalers	424690	ICC CHANNAHON RIVER TERMINAL	1.0	Basic chemical manufacturing	325120	AIR PRODUCTS AND CHEMICALS, INC. - JOLIET, IL H2 PLANT	0.4483330417855284				0.0	1.0		3	X	same-cell	sawgraph;spatialkg;fiokg	3
9803948553238740992	41.336667	-88.462778	1	WQP	0	0	0	0	0		0	0	2	0	17	Illinois	17063	Grundy County	1									0.02958370724829093				0.0	0.0		3	X	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9803957864727838720	41.299889	-88.614194	1	WQP	0	0	0	0	0		5	0	28	0	17	Illinois	17099	LaSalle County	1									0.1471297638528708				0.0	0.0		3	X	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9803962400213303296	41.327	-88.717083	1	WQP	0	0	0	0	0		9	2	33	0	17	Illinois	17099	LaSalle County	1	1.0	Pulp, paper & paperboard mills	322130	FIELD CONTAINER CO LP					0.6131471927654584				0.0	1.0		3	X	same-cell	sawgraph;spatialkg;fiokg	3
9804060084949483520	42.003444	-88.319806	1	WQP	0	0	0	0	0		0	0	43	3	17	Illinois	17089	Kane County	1					0.6	Printing & related support activities	323111	NGS PRINTING CO	0.34687779158146537				0.0	0.6		3	X	1-ring	sawgraph;spatialkg;fiokg	3
9804062077814308864	42.020556	-88.238333	1	WQP	0	0	0	0	0		6	0	83	6	17	Illinois	17031	Cook County	1					1.0	Metal coating & electroplating	332813	AMAX PLATING INCORPORATED	0.48690453777434933				0.0	1.0		3	X	1-ring	sawgraph;spatialkg;fiokg	3
9804066785098465280	42.21645	-88.18891	2	WQP	2	26	13	5	4		0	0	7	0	17	Illinois	17097	Lake County	1									0.05599572337168301	0.19230769230769232	0.19230769230769232		0.2	0.0	10.408005552217004	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9804068949761982464	42.207917	-88.268667	1	WQP	0	0	0	0	0		0	0	61	6	17	Illinois	17111	McHenry County	1					1.0	Paint, coating & adhesive manufacturing	325510	BACH - SIMPSON, INC.	0.48690453777434933				0.0	1.0		3	X	1-ring	sawgraph;spatialkg;fiokg	3
9804069568237273088	42.216944	-88.320889	1	WQP	0	0	0	0	0		45	2	104	3	17	Illinois	17111	McHenry County	1					1.0	Airport operations (AFFF fire training)	48819	LITH AEROSERVICES	0.6131471927654584				0.0	1.0		3	X	same-cell	sawgraph;spatialkg;fiokg	3
9804069877474918400	42.181111	-88.311472	1	WQP	0	0	0	0	0		7	0	61	1	17	Illinois	17111	McHenry County	1					1.0	Textile & fabric finishing / coating	313320	ADVANCED FLEXIBLE COMPOSITES INC	0.17343889579073268				0.0	1.0		3	X	1-ring	sawgraph;spatialkg;fiokg	3
9804070667748900864	42.108359	-88.289525	1	WQP	0	0	0	0	0		21	1	97	10	17	Illinois	17089	Kane County	1	0.3	Other EPA PFAS-flagged industry	336322	OTTO ENGINEERING INC	1.0	Metal coating & electroplating	332812	COATING METHODS INC	0.6				0.0	1.0		3	X	same-cell	sawgraph;spatialkg;fiokg	3
9804088569172590592	41.964556	-88.411222	1	WQP	0	0	0	0	0		0	0	2	0	17	Illinois	17089	Kane County	1									0.02958370724829093				0.0	0.0		3	X	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9804154814748164096	42.399545	-88.600619	1	WQP	0	0	0	0	0		0	0	38	2	17	Illinois	17111	McHenry County	1					0.6	Petroleum bulk stations & terminals	424710	VILLAGE PUMP INC	0.27489414599479567				0.0	0.6		3	X	1-ring	sawgraph;spatialkg;fiokg	3
9804166325260517376	42.385472	-88.33225	1	WQP	0	0	0	0	0		1	0	6	0	17	Illinois	17111	McHenry County	1									0.05691756217423825				0.0	0.0		3	X	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9804167012455284736	42.385556	-88.386111	2	WQP	0	0	0	0	0		2	0	8	1	17	Illinois	17111	McHenry County	1					1.0	Airport operations (AFFF fire training)	488119	GALT-WONDER LAKE AIRPORT	0.17343889579073268				0.0	1.0		3	X	1-ring	sawgraph;spatialkg;fiokg	3
9804169074039586816	42.385464	-88.444908	1	WQP	0	0	0	0	0		1	0	0	0	17	Illinois	17111	McHenry County	1									0.05691756217423825				0.0	0.0		3	X	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9804181203027230720	42.233889	-88.293167	1	WQP	0	0	0	0	0		2	0	91	3	17	Illinois	17111	McHenry County	1					0.6	Semiconductor & electronic component manufacturing	334418	MILLENNIUM ELECTRONICS INC	0.34687779158146537				0.0	0.6		3	X	1-ring	sawgraph;spatialkg;fiokg	3
9804182783575195648	42.276083	-88.216333	1	WQP	0	0	0	0	0		3	0	17	0	17	Illinois	17111	McHenry County	1									0.1138351243484765				0.0	0.0		3	X	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9804210992920395776	42.383278	-87.923667	1	WQP	0	0	0	0	0		6	0	48	3	17	Illinois	17097	Lake County	1					1.0	Other chemical product manufacturing	325910	DOMINO AMJET INC	0.34687779158146537				0.0	1.0		3	X	1-ring	sawgraph;spatialkg;fiokg	3
9804220441848446976	42.262639	-87.945417	1	WQP	0	0	0	0	0		13	0	50	3	17	Illinois	17097	Lake County	1					1.0	Waste treatment & disposal (landfill, hazardous waste)	562212	LIBERTY IMPORTS CENTER	0.34687779158146537				0.0	1.0		3	X	1-ring	sawgraph;spatialkg;fiokg	3
9804281396024311808	41.974167	-87.705833	1	WQP	0	0	0	0	0		38	1	241	2	17	Illinois	17031	Cook County	1	1.0	Sewage treatment (effluent & biosolids)	221320	MWRDGC-NORTH BRANCH PUMPING STATION	1.0	Textile & fabric finishing / coating	313310	GENERAL BANDAGES CO	0.3868528072345416				0.0	1.0		3	X	same-cell	sawgraph;spatialkg;fiokg	3
9804283354529398784	42.034333	-87.709945	1	WQP	0	0	0	0	0		73	9	235	15	17	Illinois	17031	Cook County	1	1.0	Metal coating & electroplating	332813	H AND B MANUFACTURING	1.0	Other chemical product manufacturing	325998	IRMCO-INTERNATIONAL REF & MFG CO	1.0				0.0	1.0		3	X	same-cell	sawgraph;spatialkg;fiokg	3
9804283388889137152	42.021944	-87.710278	1	WQP	0	0	0	0	0		37	3	344	26	17	Illinois	17031	Cook County	1	1.0	Basic chemical manufacturing	325131	RESINOID ENGINEERING CORP	1.0	Other chemical product manufacturing	325998	NORTH AMERICAN POLYMER COMPANY LTD	0.7737056144690831				0.0	1.0		3	X	same-cell	sawgraph;spatialkg;fiokg	3
9804287683856433152	41.94809	-87.65533	1	WQP	1	155	31	9	7	1.81	61	1	296	2	17	Illinois	17031	Cook County	1	1.0	Other textile product mills	314912	SEAMCRAFT INC	1.0	Metal coating & electroplating	332813	CRAFTSMAN PLATING & TINNING CORP	0.3868528072345416	0.05806451612903226	0.05806451612903226	0.14954713495389993	0.35	1.0	31.939816949637102	5	A	same-cell	sawgraph;spatialkg;fiokg	3
9804288645929107456	41.91638	-87.60207	1	WQP	1	13	13	8	8		0	0	0	0	17	Illinois	17031	Cook County	1									0.0	0.6153846153846154	0.6153846153846154		0.4	0.0	21.743589743589748	4	D	none	sawgraph;spatialkg	2
9804295449157304320	42.074917	-87.6855	1	WQP	0	0	0	0	0		5	1	32	0	17	Illinois	17031	Cook County	1	1.0	Sewage treatment (effluent & biosolids)	221320	MWRDGC WILMETTE PS					0.3868528072345416				0.0	1.0		3	X	same-cell	sawgraph;spatialkg;fiokg	3
9804315515244511232	42.34262	-87.82165	1	WQP	1	13	13	1	1		0	0	27	4	17	Illinois	17097	Lake County	1					1.0	Paint, coating & adhesive manufacturing	325510	WAUKEGAN PAINT & LACQUER CO	0.4027126448827438	0.07692307692307693	0.07692307692307693		0.05	1.0	34.84453881247676	4	B	1-ring	sawgraph;spatialkg;fiokg	3
9804323314905120768	42.46726	-87.77979	1	WQP	1	13	13	1	1		0	0	0	0	17	Illinois	17097	Lake County	1									0.0	0.07692307692307693	0.07692307692307693		0.05	0.0	2.7179487179487185	4	D	none	sawgraph;spatialkg	2
9804626608315695104	41.735444	-86.901028	1	WQP	1	1978	43	399	19		0	0	51	1	18	Indiana	18091	LaPorte County	1					1.0	Metal coating & electroplating	332813	TRIPLEX PLATING INC.	0.17343889579073268	0.20171890798786654	0.20171890798786654		0.95	1.0	39.4729860165773	4	B	1-ring	sawgraph;spatialkg;fiokg	3
9804626711394910208	41.718195	-86.886389	1	WQP	1	105	35	33	15		22	1	160	7	18	Indiana	18091	LaPorte County	1	1.0	Sewage treatment (effluent & biosolids)	221320	MICHIGAN CITY - J. B. GIFFORD WWTP	1.0	Textile fibre & yarn mills	313110	BLOCKSOM & COMPANY	0.520316687372198	0.3142857142857143	0.3142857142857143		0.75	1.0	55.99573112498829	4	A	same-cell	sawgraph;spatialkg;fiokg	3
9804627226790985728	41.716572	-86.859726	1	WQP	1	70	35	15	9		6	0	54	2	18	Indiana	18091	LaPorte County	1					1.0	Fabric mills	313230	FIBERBOND	0.27489414599479567	0.21428571428571427	0.21428571428571427		0.45	1.0	37.87601252737618	4	B	1-ring	sawgraph;spatialkg;fiokg	3
9804637740870926336	41.620278	-86.721667	1	WQP	1	161	38	38	11		25	0	137	4	18	Indiana	18091	LaPorte County	1					1.0	Metal coating & electroplating	332813	HARRISON ENGINE SERVICE, INC.	0.4027126448827438	0.2360248447204969	0.2360248447204969		0.55	1.0	45.75391928707463	4	B	1-ring	sawgraph;spatialkg;fiokg	3
9804648461109297152	41.753206	-86.667951	1	WQP	1	35	35	5	5		0	0	0	0	18	Indiana	18091	LaPorte County	2									0.0	0.14285714285714285	0.14285714285714285		0.25	0.0	7.142857142857143	4	D	none	sawgraph;spatialkg	2
9804667187166707712	41.742867	-86.272789	2	WQP	2	103	38	29	12		1	0	10	0	18	Indiana	18141	St. Joseph County	1									0.06457112531348923	0.2815533980582524	0.2815533980582524		0.6	0.0	18.521409796182894	4	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9804672650365108224	41.698611	-86.371389	1	WQP	1	148	37	21	6		2	0	15	0	18	Indiana	18141	St. Joseph County	1									0.09021220167863253	0.14189189189189189	0.14189189189189189		0.3	0.0	11.993686528786638	4	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9804677426368741376	41.54462	-86.36964	1	WQP	1	140	35	19	6		1	0	2	0	18	Indiana	18141	St. Joseph County	1									0.05691756217423825	0.1357142857142857	0.1357142857142857		0.3	0.0	10.27520052051207	4	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9804687699930513408	41.557778	-86.548611	1	WQP	1	185	37	23	8		0	0	2	0	18	Indiana	18091	LaPorte County	1									0.02958370724829093	0.12432432432432433	0.12432432432432433		0.4	0.0	10.029221653568895	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9804713332295335936	41.297222	-86.378056	1	WQP	1	111	37	14	5		0	0	5	0	18	Indiana	18099	Marshall County	1									0.04824894837218527	0.12612612612612611	0.12612612612612611		0.25	0.0	8.948314287398677	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9804724739728474112	41.306111	-86.639444	1	WQP	1	74	37	14	8		2	0	19	1	18	Indiana	18149	Starke County	1					1.0	Paper coating & laminating	322222	DAUBERT VCI INC	0.17343889579073268	0.1891891891891892	0.1891891891891892		0.4	1.0	31.805526848612573	4	B	1-ring	sawgraph;spatialkg;fiokg	3
9804734463534432256	41.490278	-86.580833	1	WQP	1	285	38	46	9		0	0	0	0	18	Indiana	18091	LaPorte County	1									0.0	0.16140350877192983	0.16140350877192983		0.45	0.0	10.304093567251464	4	D	none	sawgraph;spatialkg	2
9804734910211031040	41.498509	-86.582029	1	WQP	1	23	12	1	1		0	0	0	0	18	Indiana	18091	LaPorte County	1									0.0	0.043478260869565216	0.043478260869565216		0.05	0.0	1.8260869565217392	4	D	none	sawgraph;spatialkg	2
9804736662557687808	41.49079	-86.668579	1	WQP	1	39	13	18	7		0	0	3	1	18	Indiana	18091	LaPorte County	1									0.17343889579073268	0.46153846153846156	0.46153846153846156		0.35		28.92481628222288	3	B	1-ring	sawgraph;spatialkg;fiokg	3
9804777000890531840	41.468676	-87.079418	1	WQP	1	26	13	14	8		11	2	73	1	18	Indiana	18127	Porter County	1	1.0	Sewage treatment (effluent & biosolids)	221320	CITY OF VALPARAISO, ELDEN KUEHN POLLUTIO	0.6	Other electrical equipment manufacturing	335931	EMERSON ELECTRIC COMPANY	0.6131471927654584	0.5384615384615384	0.5384615384615384		0.4	1.0	61.639176688029075	4	A	same-cell	sawgraph;spatialkg;fiokg	3
9804783254362914816	41.535833	-87.122785	1	WQP	1	105	35	31	13		6	1	24	0	18	Indiana	18127	Porter County	1	1.0	Sewage treatment (effluent & biosolids)	221320	SOUTH HAVEN SEWER WORKS WWTP (AQUA INDIANA, INC.)					0.3868528072345416	0.29523809523809524	0.29523809523809524		0.65	1.0	47.92614687729448	4	A	same-cell	sawgraph;spatialkg;fiokg	3
9804786930854920192	41.513333	-87.043333	1	WQP	1	185	37	36	8		1	0	30	0	18	Indiana	18127	Porter County	1									0.0924712687084787	0.1945945945945946	0.1945945945945946		0.4	0.0	14.837848395584864	4	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9804786965214658560	41.523333	-87.050278	1	WQP	1	111	37	17	7		0	0	17	0	18	Indiana	18127	Porter County	1									0.0778326556204762	0.15315315315315314	0.15315315315315314		0.35	0.0	12.382941346372974	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9804788820640530432	41.434332	-86.988837	1	WQP	1	13	13	5	5		0	0	16	2	18	Indiana	18127	Porter County	1					1.0	Other chemical product manufacturing	32591	SURTEC INC	0.27489414599479567	0.38461538461538464	0.38461538461538464		0.25	1.0	39.75147040283405	4	B	1-ring	sawgraph;spatialkg;fiokg	3
9804795280271343616	41.623936	-86.980453	1	WQP	1	70	35	12	8		0	0	0	0	18	Indiana	18127	Porter County	1									0.0	0.17142857142857143	0.17142857142857143		0.4	0.0	9.904761904761905	4	D	none	sawgraph;spatialkg	2
9804796998258262016	41.586148	-87.037382	1	WQP	1	70	35	11	6		0	0	28	0	18	Indiana	18127	Porter County	1									0.0906753866493523	0.15714285714285714	0.15714285714285714		0.3	0.0	12.421994234112631	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9804797307495907328	41.620735	-87.062238	1	WQP	1	70	35	16	9		3	0	99	2	18	Indiana	18127	Porter County	1					1.0	Metal coating & electroplating	332812	UNITED STATES CAN COMPANY	0.27489414599479567	0.22857142857142856	0.22857142857142856		0.45	1.0	38.25696490832856	4	B	1-ring	sawgraph;spatialkg;fiokg	3
9804824829646340096	41.616829	-87.126253	1	WQP	1	181	41	31	9		2	0	19	2	18	Indiana	18127	Porter County	1					1.0	Basic chemical manufacturing	32512	LINDE INC. - BURNS HARBOR	0.27489414599479567	0.1712707182320442	0.1712707182320442		0.45	1.0	36.72894596594498	4	B	1-ring	sawgraph;spatialkg;fiokg	3
9804827303547502592	41.596929	-87.144043	1	WQP	1	140	35	33	11		2	0	31	3	18	Indiana	18127	Porter County	1					1.0	Metal coating & electroplating	332813	CHROME DEPOSIT CORP	0.34687779158146537	0.2357142857142857	0.2357142857142857		0.55	1.0	43.14001122618267	4	B	1-ring	sawgraph;spatialkg;fiokg	3
9804827372266979328	41.611393	-87.154687	1	WQP	1	222	37	30	8		4	1	59	5	18	Indiana	18127	Porter County	1	0.6	Plastics & rubber products manufacturing	326113	MONOSOL DUNELAND PLANT	1.0	Basic chemical manufacturing	325180	PVS STEEL SERVICES INC	0.4483330417855284	0.13513513513513514	0.13513513513513514		0.4	1.0	43.19247888692826	4	A	same-cell	sawgraph;spatialkg;fiokg	3
9804827715864363008	41.62842	-87.17635	1	WQP	1	33	33	9	9		0	0	45	2	18	Indiana	18127	Porter County	1					1.0	Metal coating & electroplating	332812	PVS STEEL SERVICES INC	0.27489414599479567	0.2727272727272727	0.2727272727272727		0.45	1.0	39.43445408581774	4	B	1-ring	sawgraph;spatialkg;fiokg	3
9804827750224101376	41.617778	-87.176111	1	WQP	1	175	35	51	13		39	1	22	2	18	Indiana	18127	Porter County	1					1.0	Basic chemical manufacturing	325131	PVS STEEL SERVICES INC	0.3868528072345416	0.2914285714285714	0.2914285714285714		0.65	1.0	47.82455957570718	4	A	same-cell	sawgraph;spatialkg;fiokg	3
9804829090253897728	41.571	-87.240264	1	WQP	1	290	41	53	13		23	2	49	0	18	Indiana	18089	Lake County	1	0.6	Petroleum & coal products manufacturing	324191	PRO CHEM CO					0.6131471927654584	0.18275862068965518	0.18275862068965518		0.65	0.6	50.15376554744552	4	A	same-cell	sawgraph;spatialkg;fiokg	3
9804830086686310400	41.615833	-87.264444	1	WQP	1	70	35	20	12		6	0	20	0	18	Indiana	18089	Lake County	1									0.15978779832136744	0.2857142857142857	0.2857142857142857		0.6	0.0	23.07581154071143	4	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9804830121046048768	41.614578	-87.27545	2	WQP	2	210	35	50	12		0	0	20	0	18	Indiana	18089	Lake County	1									0.08198366378884771	0.23809523809523808	0.23809523809523808		0.6	0.0	18.175110659352573	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9804832079551135744	41.609153	-87.372019	1	WQP	1	105	35	29	12		28	2	64	2	18	Indiana	18089	Lake County	1	0.6	Other fabricated metal product manufacturing	332999	NORTH AMERICAN REFRACTORIES (NARCO)	1.0	Metal coating & electroplating	332812	CHEMCOATERS LLC	0.6131471927654584	0.2761904761904762	0.2761904761904762		0.6	1.0	57.311948360800756	4	A	same-cell	sawgraph;spatialkg;fiokg	3
9804836511957385216	41.66361	-87.26672	1	WQP	1	13	13	3	3		0	0	0	0	18	Indiana	18089	Lake County	1									0.0	0.23076923076923078	0.23076923076923078		0.15	0.0	8.153846153846155	4	D	none	sawgraph;spatialkg	2
9804852901552586752	41.830219	-87.512369	1	WQP	0	0	0	0	0		0	0	0	0	17	Illinois	17031	Cook County	1									0.0				0.0	0.0		3	X	none	sawgraph;spatialkg	2
9804855684691394560	41.70618	-87.50341	1	WQP	1	13	13	7	7		0	0	9	0	18	Indiana	18089	Lake County	1									0.06200458888731158	0.5384615384615384	0.5384615384615384		0.35	0.0	21.9191885070489	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9804856200087470080	41.671389	-87.5175	1	WQP	1	52	13	24	7		1	0	92	2	18	Indiana	18089	Lake County	1					1.0	Basic chemical manufacturing	325199	WOLF LAKE TERMINALS, INC.	0.27489414599479567	0.46153846153846156	0.46153846153846156		0.35	1.0	43.136085787449446	4	B	1-ring	sawgraph;spatialkg;fiokg	3
9804859258104184832	41.655	-87.433	1	WQP	1	245	35	86	18		5	0	100	0	18	Indiana	18089	Lake County	1									0.1471297638528708	0.3510204081632653	0.3510204081632653		0.9	0.0	28.22659986415438	4	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9804862522279329792	41.614306	-87.461528	1	WQP	1	70	35	29	16		30	2	141	8	18	Indiana	18089	Lake County	1	1.0	Basic chemical manufacturing	32519	W.R. GRACE	1.0	Other chemical product manufacturing	325998	HAMMOND LEAD	0.6131471927654584	0.4142857142857143	0.4142857142857143		0.8	1.0	63.66115471000711	4	A	same-cell	sawgraph;spatialkg;fiokg	3
9804862694078021632	41.650851	-87.4655765	2	WQP	1	70	35	32	19		14	2	141	9	18	Indiana	18089	Lake County	1	1.0	Basic chemical manufacturing	325180	KEMIRA WATER SOLUTIONS, INC.	1.0	Waste treatment & disposal (landfill, hazardous waste)	562219	TRADEBE TREATMENT & RECYCLINGOF TN, LLC	0.6131471927654584	0.45714285714285713	0.45714285714285713		0.95	1.0	66.80401185286424	4	A	same-cell	sawgraph;spatialkg;fiokg	3
9804863037675405312	41.618889	-87.5	1	WQP	1	105	35	47	18		8	0	221	4	18	Indiana	18089	Lake County	1					1.0	Paint, coating & adhesive manufacturing	325510	DAVIES IMPERIAL COATINGS, INC.	0.4027126448827438	0.44761904761904764	0.44761904761904764		0.9	1.0	56.06309803103599	4	B	1-ring	sawgraph;spatialkg;fiokg	3
9804863140754620416	41.624372	-87.517833	1	WQP	1	35	35	19	19		31	0	236	7	18	Indiana	18089	Lake County	1					1.0	Airport operations (AFFF fire training)	488119	ST MARGARET MERCY	0.520316687372198	0.5428571428571428	0.5428571428571428		0.95	1.0	64.75763588689306	4	B	1-ring	sawgraph;spatialkg;fiokg	3
9804864790022062080	41.55707	-87.481143	1	WQP	1	70	35	15	10		4	0	49	0	18	Indiana	18089	Lake County	1									0.13215848670486202	0.21428571428571427	0.21428571428571427		0.5	0.0	18.548348427179274	4	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9804872864560578560	41.55947	-87.394138	1	WQP	1	70	35	19	10		1	0	53	0	18	Indiana	18089	Lake County	1									0.1	0.2714285714285714	0.2714285714285714		0.5	0.0	18.571428571428573	4	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9804877022088921088	41.527778	-87.274444	1	WQP	1	175	35	57	17		0	0	9	0	18	Indiana	18089	Lake County	1									0.06200458888731158	0.32571428571428573	0.32571428571428573		0.85	0.0	22.912595100455494	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9804878121600548864	41.476937	-87.222215	1	WQP	1	70	35	15	8		2	0	5	0	18	Indiana	18089	Lake County	1									0.09021220167863253	0.21428571428571427	0.21428571428571427		0.4	0.0	15.257521792621901	4	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
9804881454495170560	41.435574	-87.355118	1	WQP	1	35	35	9	9		3	1	100	4	18	Indiana	18089	Lake County	1	1.0	Sewage treatment (effluent & biosolids)	221320	CROWN POINT 2021 WASTEWATER UTILITY IMPROVEMENTS DIVISIONS A AND C	1.0	Other chemical product manufacturing	325998	JANUS FIRE SYSTEMS	0.4027126448827438	0.2571428571428571	0.2571428571428571		0.45	1.0	44.98373295167091	4	A	same-cell	sawgraph;spatialkg;fiokg	3
9804881798092554240	41.40055	-87.372367	1	WQP	1	105	35	28	10		1	0	26	1	18	Indiana	18089	Lake County	1					1.0	Airport operations (AFFF fire training)	488119	ST ANTHONY	0.17343889579073268	0.26666666666666666	0.26666666666666666		0.5	1.0	35.20492624801198	4	B	1-ring	sawgraph;spatialkg;fiokg	3
9804888120284413952	41.288806	-87.287083	1	WQP	0	0	0	0	0		0	0	18	0	18	Indiana	18089	Lake County	1									0.07928859131524943				0.0	0.0		3	X	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9804890422386884608	41.253305	-87.362528	1	WQP	0	0	0	0	0		0	0	1	0	18	Indiana	18089	Lake County	1									0.018665241123894335				0.0	0.0		3	X	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9804907361737900032	41.166389	-87.525555	1	WQP	1	272	38	55	9		0	0	2	0	17	Illinois	17091	Kankakee County	3									0.02958370724829093	0.20220588235294118	0.20220588235294118		0.45	0.0	12.772729867665342	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
9804907842774237184	41.117333	-87.517278	1	WQP	0	0	0	0	0		0	0	0	0	18	Indiana	18111	Newton County	1									0.0				0.0	0.0		3	X	none	sawgraph;spatialkg	2
9804909423322202112	41.048111	-87.468694	1	WQP	0	0	0	0	0		0	0	1	0	18	Indiana	18111	Newton County	1									0.018665241123894335				0.0	0.0		3	X	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
