fips,indicator,value
41053,lt_hs,8.45
41055,lt_hs,10.57
41057,lt_hs,9.7
41059,lt_hs,17.0
41061,lt_hs,7.14
41063,lt_hs,5.74
41065,lt_hs,12.37
41067,lt_hs,7.39
41069,lt_hs,6.7
41071,lt_hs,10.36
42001,lt_hs,10.77
42003,lt_hs,5.17
42005,lt_hs,8.21
42007,lt_hs,6.24
42009,lt_hs,11.34
42011,lt_hs,12.79
42013,lt_hs,8.27
42015,lt_hs,10.22
42017,lt_hs,5.7
42019,lt_hs,4.56
42021,lt_hs,7.99
42023,lt_hs,8.72
42025,lt_hs,10.28
42027,lt_hs,5.51
42029,lt_hs,5.72
42031,lt_hs,9.44
42033,lt_hs,11.91
42035,lt_hs,10.22
42037,lt_hs,9.16
42039,lt_hs,10.15
42041,lt_hs,7.12
42043,lt_hs,9.0
42045,lt_hs,6.84
42047,lt_hs,6.99
42049,lt_hs,8.51
42051,lt_hs,11.19
42053,lt_hs,16.28
42055,lt_hs,11.24
42057,lt_hs,10.74
42059,lt_hs,12.4
42061,lt_hs,10.22
42063,lt_hs,9.23
42065,lt_hs,9.42
42067,lt_hs,16.91
42069,lt_hs,8.51
42071,lt_hs,14.36
42073,lt_hs,8.69
42075,lt_hs,12.35
42077,lt_hs,10.47
42079,lt_hs,9.84
42081,lt_hs,9.53
42083,lt_hs,8.22
42085,lt_hs,10.15
42087,lt_hs,15.22
42089,lt_hs,10.43
42091,lt_hs,5.65
42093,lt_hs,8.89
42095,lt_hs,8.74
42097,lt_hs,10.86
42099,lt_hs,11.86
42101,lt_hs,14.26
42103,lt_hs,7.58
42105,lt_hs,11.12
42107,lt_hs,10.61
42109,lt_hs,13.3
42111,lt_hs,11.17
42113,lt_hs,10.1
42115,lt_hs,9.55
42117,lt_hs,8.59
42119,lt_hs,12.16
42121,lt_hs,8.98
42123,lt_hs,6.8
42125,lt_hs,6.49
42127,lt_hs,10.01
42129,lt_hs,5.17
42131,lt_hs,7.18
42133,lt_hs,9.68
44001,lt_hs,9.25
44003,lt_hs,7.56
44005,lt_hs,5.29
44007,lt_hs,13.73
44009,lt_hs,5.31
45001,lt_hs,17.1
45003,lt_hs,10.83
45005,lt_hs,22.92
45007,lt_hs,14.36
45009,lt_hs,20.57
45011,lt_hs,17.7
45013,lt_hs,6.55
45015,lt_hs,10.94
45017,lt_hs,13.6
45019,lt_hs,7.56
45021,lt_hs,18.53
45023,lt_hs,16.28
45025,lt_hs,22.22
45027,lt_hs,19.8
45029,lt_hs,12.43
45031,lt_hs,16.93
45033,lt_hs,21.37
45035,lt_hs,11.02
45037,lt_hs,17.17
45039,lt_hs,13.82
45041,lt_hs,14.12
45043,lt_hs,10.83
45045,lt_hs,10.9
45047,lt_hs,14.51
45049,lt_hs,18.72
45051,lt_hs,9.42
45053,lt_hs,13.47
45055,lt_hs,10.75
45057,lt_hs,12.72
45059,lt_hs,17.91
45061,lt_hs,18.16
45063,lt_hs,10.15
45065,lt_hs,16.31
45067,lt_hs,20.83
45069,lt_hs,22.37
45071,lt_hs,15.99
45073,lt_hs,14.26
45075,lt_hs,13.98
45077,lt_hs,13.8
45079,lt_hs,8.43
45081,lt_hs,20.7
45083,lt_hs,12.88
45085,lt_hs,12.99
45087,lt_hs,15.81
45089,lt_hs,16.72
45091,lt_hs,8.81
46003,lt_hs,11.45
46005,lt_hs,15.29
46007,lt_hs,15.27
46009,lt_hs,12.17
46011,lt_hs,3.63
46013,lt_hs,6.27
46015,lt_hs,9.96
46017,lt_hs,22.08
46019,lt_hs,7.26
46021,lt_hs,10.75
46023,lt_hs,12.18
46025,lt_hs,7.51
46027,lt_hs,6.18
46029,lt_hs,8.49
46031,lt_hs,15.2
46033,lt_hs,6.35
46035,lt_hs,8.98
46037,lt_hs,9.57
46039,lt_hs,7.82
46041,lt_hs,16.82
46043,lt_hs,10.98
46045,lt_hs,6.5
46047,lt_hs,9.03
46049,lt_hs,7.48
46051,lt_hs,8.97
46053,lt_hs,8.93
46055,lt_hs,6.14
46057,lt_hs,7.83
46059,lt_hs,6.48
46061,lt_hs,7.71
46063,lt_hs,5.48
46065,lt_hs,4.38
46067,lt_hs,11.0
46069,lt_hs,7.01
46071,lt_hs,15.68
46073,lt_hs,9.33
46075,lt_hs,3.46
46077,lt_hs,7.94
46079,lt_hs,9.05
46081,lt_hs,5.99
46083,lt_hs,4.46
46085,lt_hs,10.18
46087,lt_hs,10.38
46089,lt_hs,15.69
46091,lt_hs,7.07
46093,lt_hs,4.88
46095,lt_hs,18.04
46097,lt_hs,9.01
46099,lt_hs,6.97
46101,lt_hs,7.72
46103,lt_hs,6.43
46105,lt_hs,10.14
46107,lt_hs,5.94
46109,lt_hs,9.84
46111,lt_hs,7.31
46115,lt_hs,7.89
46117,lt_hs,4.87
46119,lt_hs,4.08
46121,lt_hs,20.25
46123,lt_hs,10.92
46125,lt_hs,7.24
46127,lt_hs,6.21
46129,lt_hs,10.97
46135,lt_hs,9.56
46137,lt_hs,12.38
47001,lt_hs,11.39
47003,lt_hs,16.51
47005,lt_hs,16.62
47007,lt_hs,21.58
47009,lt_hs,10.58
47011,lt_hs,12.93
47013,lt_hs,20.81
47015,lt_hs,15.94
47017,lt_hs,12.82
47019,lt_hs,14.87
47021,lt_hs,13.43
47023,lt_hs,14.7
47025,lt_hs,19.64
47027,lt_hs,19.25
47029,lt_hs,18.24
47031,lt_hs,13.09
47033,lt_hs,16.19
47035,lt_hs,12.86
47037,lt_hs,10.3
47039,lt_hs,15.3
47041,lt_hs,20.48
47043,lt_hs,14.4
47045,lt_hs,14.25
47047,lt_hs,12.24
47049,lt_hs,19.28
47051,lt_hs,11.9
47053,lt_hs,13.93
47055,lt_hs,12.87
47057,lt_hs,19.89
47059,lt_hs,15.53
47061,lt_hs,21.79
47065,lt_hs,9.71
47067,lt_hs,18.9
47069,lt_hs,19.24
47071,lt_hs,17.2
47073,lt_hs,13.25
47075,lt_hs,15.54
47077,lt_hs,14.97
47079,lt_hs,12.94
47081,lt_hs,18.49
47083,lt_hs,20.01
47085,lt_hs,15.79
47087,lt_hs,19.51
47089,lt_hs,13.78
47091,lt_hs,19.44
47093,lt_hs,8.1
47095,lt_hs,26.47
47097,lt_hs,22.0
47099,lt_hs,15.71
47101,lt_hs,16.75
47103,lt_hs,15.13
47105,lt_hs,13.02
47107,lt_hs,14.97
47109,lt_hs,15.57
47111,lt_hs,18.43
47113,lt_hs,11.52
47115,lt_hs,19.05
47117,lt_hs,12.72
47119,lt_hs,9.65
47121,lt_hs,15.99
47123,lt_hs,15.36
47125,lt_hs,6.71
47127,lt_hs,13.59
47129,lt_hs,18.55
47131,lt_hs,16.4
47133,lt_hs,19.61
47135,lt_hs,24.55
47137,lt_hs,20.73
47139,lt_hs,18.35
47141,lt_hs,11.82
47143,lt_hs,17.46
47145,lt_hs,10.18
47147,lt_hs,12.71
47149,lt_hs,7.63
47151,lt_hs,21.53
47153,lt_hs,16.76
47155,lt_hs,13.54
47157,lt_hs,10.94
47159,lt_hs,14.14
47161,lt_hs,12.67
47163,lt_hs,12.55
47165,lt_hs,9.69
47167,lt_hs,11.92
47169,lt_hs,14.99
47171,lt_hs,14.43
47173,lt_hs,21.67
47175,lt_hs,21.1
47177,lt_hs,18.06
47179,lt_hs,10.4
47181,lt_hs,18.98
47183,lt_hs,12.7
47185,lt_hs,18.86
47187,lt_hs,4.78
47189,lt_hs,7.97
48001,lt_hs,17.5
48003,lt_hs,23.29
48005,lt_hs,16.99
48007,lt_hs,12.89
48009,lt_hs,9.51
48011,lt_hs,8.89
48013,lt_hs,21.04
48015,lt_hs,12.42
48017,lt_hs,22.06
48019,lt_hs,10.27
48021,lt_hs,16.85
48023,lt_hs,12.58
48025,lt_hs,20.81
48027,lt_hs,9.06
48029,lt_hs,15.56
48031,lt_hs,8.39
48033,lt_hs,6.68
48035,lt_hs,11.67
48037,lt_hs,10.51
48039,lt_hs,11.16
48041,lt_hs,11.72
48043,lt_hs,15.07
48045,lt_hs,14.55
48047,lt_hs,32.94
48049,lt_hs,12.97
48051,lt_hs,15.87
48053,lt_hs,11.59
48055,lt_hs,20.28
48057,lt_hs,19.09
48059,lt_hs,11.4
48061,lt_hs,31.44
48063,lt_hs,12.28
48065,lt_hs,5.83
48067,lt_hs,13.09
48069,lt_hs,24.58
48071,lt_hs,10.25
48073,lt_hs,19.13
48075,lt_hs,15.8
48077,lt_hs,9.06
48079,lt_hs,29.84
48081,lt_hs,16.82
48083,lt_hs,13.52
48085,lt_hs,6.1
48087,lt_hs,24.72
48089,lt_hs,15.68
48091,lt_hs,6.33
48093,lt_hs,14.28
48095,lt_hs,30.81
48097,lt_hs,12.61
48099,lt_hs,11.19
48101,lt_hs,18.95
48103,lt_hs,23.14
48105,lt_hs,21.37
48107,lt_hs,23.81
48109,lt_hs,34.6
48111,lt_hs,31.89
48113,lt_hs,19.65
48115,lt_hs,28.43
48117,lt_hs,27.28
48119,lt_hs,12.59
48121,lt_hs,7.23
48123,lt_hs,17.18
48125,lt_hs,19.84
48127,lt_hs,32.24
48129,lt_hs,10.52
48131,lt_hs,29.55
48133,lt_hs,14.8
48135,lt_hs,23.45
48137,lt_hs,23.14
48139,lt_hs,13.39
48141,lt_hs,21.05
48143,lt_hs,12.8
48145,lt_hs,22.55
48147,lt_hs,14.44
48149,lt_hs,10.88
48151,lt_hs,11.05
48153,lt_hs,24.85
48155,lt_hs,18.76
48157,lt_hs,9.25
48159,lt_hs,9.44
48161,lt_hs,18.24
48163,lt_hs,35.09
48165,lt_hs,38.22
48167,lt_hs,10.42
48169,lt_hs,35.02
48171,lt_hs,10.31
48173,lt_hs,30.7
48175,lt_hs,17.74
48177,lt_hs,23.84
48179,lt_hs,20.27
48181,lt_hs,10.36
48183,lt_hs,15.4
48185,lt_hs,18.76
48187,lt_hs,11.19
48189,lt_hs,25.07
48191,lt_hs,18.93
48193,lt_hs,12.9
48195,lt_hs,28.52
48197,lt_hs,18.55
48199,lt_hs,11.27
48201,lt_hs,18.16
48203,lt_hs,13.6
48205,lt_hs,15.85
48207,lt_hs,25.87
48209,lt_hs,9.63
48211,lt_hs,17.74
48213,lt_hs,15.09
48215,lt_hs,33.07
48217,lt_hs,15.52
48219,lt_hs,24.41
48221,lt_hs,9.03
48223,lt_hs,15.14
48225,lt_hs,18.8
48227,lt_hs,19.88
48229,lt_hs,43.49
48231,lt_hs,14.44
48233,lt_hs,13.84
48235,lt_hs,5.9
48237,lt_hs,18.86
48239,lt_hs,18.57
48241,lt_hs,15.0
48243,lt_hs,19.27
48245,lt_hs,16.06
48247,lt_hs,25.46
48249,lt_hs,21.83
48251,lt_hs,14.24
48253,lt_hs,21.02
48255,lt_hs,24.27
48257,lt_hs,14.18
48259,lt_hs,5.95
48261,lt_hs,78.15
48263,lt_hs,6.49
48265,lt_hs,10.68
48267,lt_hs,16.27
48269,lt_hs,21.62
48271,lt_hs,19.01
48273,lt_hs,20.94
48275,lt_hs,19.33
48277,lt_hs,13.93
48279,lt_hs,24.19
48281,lt_hs,10.15
48283,lt_hs,35.33
48285,lt_hs,13.81
48287,lt_hs,17.0
48289,lt_hs,18.09
48291,lt_hs,21.76
48293,lt_hs,16.81
48295,lt_hs,17.43
48297,lt_hs,22.37
48299,lt_hs,13.52
48301,lt_hs,3.41
48303,lt_hs,12.83
48305,lt_hs,21.26
48307,lt_hs,19.64
48309,lt_hs,14.58
48311,lt_hs,11.09
48313,lt_hs,18.81
48315,lt_hs,13.89
48317,lt_hs,21.1
48319,lt_hs,14.54
48321,lt_hs,17.92
48323,lt_hs,38.53
48325,lt_hs,15.63
48327,lt_hs,16.53
48331,lt_hs,16.43
48333,lt_hs,17.17
48335,lt_hs,15.22
48337,lt_hs,13.32
48339,lt_hs,10.81
48341,lt_hs,34.63
48343,lt_hs,8.95
48345,lt_hs,11.27
48347,lt_hs,16.3
48349,lt_hs,20.01
48351,lt_hs,18.7
48353,lt_hs,17.38
48355,lt_hs,16.19
48357,lt_hs,25.7
48359,lt_hs,8.35
48361,lt_hs,11.61
48363,lt_hs,12.3
48365,lt_hs,15.96
48367,lt_hs,10.99
48369,lt_hs,25.85
48371,lt_hs,27.52
48373,lt_hs,18.1
48375,lt_hs,22.81
48377,lt_hs,51.48
48379,lt_hs,16.96
48381,lt_hs,7.0
48383,lt_hs,17.37
48385,lt_hs,12.1
48387,lt_hs,11.04
48389,lt_hs,30.64
48391,lt_hs,17.39
48393,lt_hs,7.27
48395,lt_hs,15.33
48397,lt_hs,6.98
48399,lt_hs,18.94
48401,lt_hs,17.38
48403,lt_hs,14.31
48405,lt_hs,18.0
48407,lt_hs,14.51
48409,lt_hs,18.61
48411,lt_hs,19.2
48413,lt_hs,20.76
48415,lt_hs,19.78
48417,lt_hs,11.95
48419,lt_hs,22.01
48421,lt_hs,25.55
48423,lt_hs,12.91
48425,lt_hs,8.15
48427,lt_hs,42.39
48429,lt_hs,20.21
48431,lt_hs,10.89
48433,lt_hs,18.39
48435,lt_hs,24.68
48437,lt_hs,24.76
48439,lt_hs,13.5
48441,lt_hs,10.5
48443,lt_hs,14.76
48445,lt_hs,30.28
48447,lt_hs,13.03
48449,lt_hs,21.83
48451,lt_hs,13.62
48453,lt_hs,9.74
48455,lt_hs,17.44
48457,lt_hs,18.68
48459,lt_hs,13.24
48461,lt_hs,21.9
48463,lt_hs,24.13
48465,lt_hs,29.98
48467,lt_hs,14.7
48469,lt_hs,16.6
48471,lt_hs,14.03
48473,lt_hs,14.76
48475,lt_hs,20.45
48477,lt_hs,12.48
48479,lt_hs,31.85
48481,lt_hs,19.95
48483,lt_hs,20.1
48485,lt_hs,11.73
48487,lt_hs,21.26
48489,lt_hs,29.93
48491,lt_hs,6.72
48493,lt_hs,11.43
48495,lt_hs,31.12
48497,lt_hs,13.86
48499,lt_hs,14.36
48501,lt_hs,30.8
48503,lt_hs,15.18
48505,lt_hs,35.31
48507,lt_hs,24.28
49001,lt_hs,8.63
49003,lt_hs,7.11
49005,lt_hs,6.46
49007,lt_hs,7.84
49009,lt_hs,3.94
49011,lt_hs,4.11
49013,lt_hs,10.8
49015,lt_hs,5.64
49017,lt_hs,6.34
49019,lt_hs,6.19
49021,lt_hs,6.62
49023,lt_hs,7.55
49025,lt_hs,8.57
49027,lt_hs,10.35
49029,lt_hs,2.17
49031,lt_hs,7.3
49033,lt_hs,4.34
49035,lt_hs,8.48
49037,lt_hs,14.28
49039,lt_hs,8.05
49041,lt_hs,8.95
49043,lt_hs,4.77
49045,lt_hs,7.94
49047,lt_hs,11.54
49049,lt_hs,4.84
49051,lt_hs,4.62
49053,lt_hs,6.16
49055,lt_hs,10.43
49057,lt_hs,8.45
50001,lt_hs,5.78
50003,lt_hs,7.39
50005,lt_hs,7.18
50007,lt_hs,5.2
50009,lt_hs,11.62
50011,lt_hs,8.94
50013,lt_hs,6.11
50015,lt_hs,7.5
50017,lt_hs,7.31
50019,lt_hs,10.52
50021,lt_hs,6.28
50023,lt_hs,5.79
50025,lt_hs,6.25
50027,lt_hs,5.32
51001,lt_hs,17.54
51003,lt_hs,7.33
51005,lt_hs,10.65
51007,lt_hs,14.38
51009,lt_hs,13.38
51011,lt_hs,12.25
51013,lt_hs,5.05
51015,lt_hs,11.33
51017,lt_hs,12.5
51019,lt_hs,8.15
51021,lt_hs,11.38
51023,lt_hs,6.38
51025,lt_hs,22.96
51027,lt_hs,27.44
51029,lt_hs,17.45
51031,lt_hs,11.21
51033,lt_hs,12.04
51035,lt_hs,19.09
51036,lt_hs,18.47
51037,lt_hs,16.1
51041,lt_hs,7.41
51043,lt_hs,8.31
51045,lt_hs,8.52
51047,lt_hs,12.94
51049,lt_hs,14.23
51051,lt_hs,21.8
51053,lt_hs,15.51
51057,lt_hs,17.21
51059,lt_hs,7.32
51061,lt_hs,8.13
51063,lt_hs,10.96
51065,lt_hs,7.52
51067,lt_hs,11.62
51069,lt_hs,11.58
51071,lt_hs,10.05
51073,lt_hs,10.93
51075,lt_hs,6.92
51077,lt_hs,16.93
51079,lt_hs,12.06
51083,lt_hs,17.56
51085,lt_hs,6.11
51087,lt_hs,7.55
51089,lt_hs,19.77
51091,lt_hs,10.09
51093,lt_hs,11.12
51097,lt_hs,9.35
51099,lt_hs,7.48
51101,lt_hs,5.82
51103,lt_hs,9.85
51105,lt_hs,20.98
51107,lt_hs,6.08
51109,lt_hs,11.61
51111,lt_hs,18.2
51113,lt_hs,11.37
51115,lt_hs,8.14
51117,lt_hs,15.21
51119,lt_hs,12.24
51121,lt_hs,6.2
51125,lt_hs,14.71
51127,lt_hs,6.5
51131,lt_hs,14.87
51133,lt_hs,7.85
51135,lt_hs,17.72
51137,lt_hs,10.25
51139,lt_hs,16.19
51141,lt_hs,17.66
51143,lt_hs,15.9
51147,lt_hs,14.65
51149,lt_hs,10.24
51153,lt_hs,10.82
51155,lt_hs,10.93
51157,lt_hs,9.09
51159,lt_hs,19.9
51161,lt_hs,6.71
51163,lt_hs,11.01
51165,lt_hs,14.67
51167,lt_hs,18.93
51169,lt_hs,17.86
51171,lt_hs,11.91
51173,lt_hs,16.57
51175,lt_hs,14.79
51177,lt_hs,8.66
51179,lt_hs,6.96
51181,lt_hs,15.56
51183,lt_hs,19.3
51185,lt_hs,16.64
51187,lt_hs,12.12
51191,lt_hs,13.79
51193,lt_hs,16.23
51195,lt_hs,22.74
51197,lt_hs,12.6
51199,lt_hs,4.75
51510,lt_hs,6.98
51520,lt_hs,13.76
51530,lt_hs,20.26
51540,lt_hs,9.06
51550,lt_hs,6.78
51570,lt_hs,8.18
51580,lt_hs,11.53
51590,lt_hs,16.36
51595,lt_hs,24.89
51600,lt_hs,7.42
51610,lt_hs,3.17
51620,lt_hs,16.29
51630,lt_hs,7.84
51640,lt_hs,24.55
51650,lt_hs,8.17
51660,lt_hs,16.67
51670,lt_hs,15.52
51678,lt_hs,8.34
51680,lt_hs,11.43
51683,lt_hs,14.34
51685,lt_hs,22.15
51690,lt_hs,13.66
51700,lt_hs,8.45
51710,lt_hs,11.87
51720,lt_hs,14.55
51730,lt_hs,16.67
51735,lt_hs,4.04
51740,lt_hs,10.69
51750,lt_hs,9.42
51760,lt_hs,13.06
51770,lt_hs,12.33
51775,lt_hs,9.16
51790,lt_hs,10.27
51800,lt_hs,9.75
51810,lt_hs,5.97
51820,lt_hs,12.95
51830,lt_hs,6.79
51840,lt_hs,13.75
53001,lt_hs,31.09
53003,lt_hs,9.02
53005,lt_hs,8.98
53007,lt_hs,16.33
53009,lt_hs,7.89
53011,lt_hs,7.01
53013,lt_hs,11.94
53015,lt_hs,10.13
53017,lt_hs,17.38
53019,lt_hs,10.08
53021,lt_hs,23.33
53023,lt_hs,4.52
53025,lt_hs,21.45
53027,lt_hs,10.1
53029,lt_hs,4.44
53031,lt_hs,3.73
53033,lt_hs,6.58
53035,lt_hs,5.12
53037,lt_hs,8.15
53039,lt_hs,11.21
53041,lt_hs,10.62
53043,lt_hs,7.07
53045,lt_hs,10.38
53047,lt_hs,15.41
53049,lt_hs,10.23
53051,lt_hs,9.31
53053,lt_hs,8.16
53055,lt_hs,4.08
53057,lt_hs,9.4
53059,lt_hs,8.12
53061,lt_hs,7.46
53063,lt_hs,5.91
53065,lt_hs,8.34
53067,lt_hs,6.11
53069,lt_hs,7.33
53071,lt_hs,12.16
53073,lt_hs,7.3
53075,lt_hs,4.44
53077,lt_hs,25.68
54001,lt_hs,12.69
54003,lt_hs,9.69
54005,lt_hs,16.6
54007,lt_hs,18.07
54009,lt_hs,8.05
54011,lt_hs,11.76
54013,lt_hs,17.18
54015,lt_hs,22.23
54017,lt_hs,17.91
54019,lt_hs,15.49
54021,lt_hs,15.8
54023,lt_hs,17.47
54025,lt_hs,14.35
54027,lt_hs,13.23
54029,lt_hs,10.66
54031,lt_hs,19.08
54033,lt_hs,11.26
54035,lt_hs,11.29
54037,lt_hs,9.45
54039,lt_hs,10.71
54041,lt_hs,12.82
54043,lt_hs,19.85
54045,lt_hs,19.85
54047,lt_hs,27.76
54049,lt_hs,9.77
54051,lt_hs,7.58
54053,lt_hs,13.73
54055,lt_hs,15.73
54057,lt_hs,7.55
54059,lt_hs,23.39
54061,lt_hs,7.19
54063,lt_hs,12.64
54065,lt_hs,11.86
54067,lt_hs,11.72
54069,lt_hs,7.2
54071,lt_hs,19.22
54073,lt_hs,11.0
54075,lt_hs,15.45
54077,lt_hs,13.47
54079,lt_hs,7.65
54081,lt_hs,12.49
54083,lt_hs,13.15
54085,lt_hs,16.36
54087,lt_hs,18.7
54089,lt_hs,14.39
54091,lt_hs,9.27
54093,lt_hs,11.81
54095,lt_hs,10.64
54097,lt_hs,13.34
54099,lt_hs,18.86
54101,lt_hs,23.6
54103,lt_hs,13.4
54105,lt_hs,16.87
54107,lt_hs,9.05
54109,lt_hs,21.93
55001,lt_hs,12.55
55003,lt_hs,6.73
55005,lt_hs,9.41
55007,lt_hs,4.32
55009,lt_hs,7.52
55011,lt_hs,8.16
55013,lt_hs,6.97
55015,lt_hs,5.1
55017,lt_hs,7.09
55019,lt_hs,17.0
55021,lt_hs,6.65
55023,lt_hs,8.19
55025,lt_hs,3.81
55027,lt_hs,8.8
55029,lt_hs,4.42
55031,lt_hs,6.27
55033,lt_hs,6.54
55035,lt_hs,4.93
55037,lt_hs,6.92
55039,lt_hs,7.68
55041,lt_hs,10.17
55043,lt_hs,8.08
55045,lt_hs,7.72
55047,lt_hs,9.34
55049,lt_hs,4.59
55051,lt_hs,4.9
55053,lt_hs,9.53
55055,lt_hs,7.96
55057,lt_hs,10.22
55059,lt_hs,9.81
55061,lt_hs,6.35
55063,lt_hs,4.73
55065,lt_hs,8.47
55067,lt_hs,10.17
55069,lt_hs,8.24
55071,lt_hs,6.96
55073,lt_hs,7.63
55075,lt_hs,9.01
55077,lt_hs,9.55
55078,lt_hs,8.3
55079,lt_hs,11.26
55081,lt_hs,9.25
55083,lt_hs,8.66
55085,lt_hs,6.05
55087,lt_hs,5.95
55089,lt_hs,3.19
55091,lt_hs,9.22
55093,lt_hs,5.36
55095,lt_hs,5.85
55097,lt_hs,5.92
55099,lt_hs,8.03
55101,lt_hs,8.92
55103,lt_hs,9.61
55105,lt_hs,8.3
55107,lt_hs,11.28
55109,lt_hs,3.67
55111,lt_hs,8.76
55113,lt_hs,7.85
55115,lt_hs,8.01
55117,lt_hs,6.32
55119,lt_hs,11.83
55121,lt_hs,8.03
55123,lt_hs,10.12
55125,lt_hs,5.39
55127,lt_hs,8.52
55129,lt_hs,7.37
55131,lt_hs,4.89
55133,lt_hs,3.79
55135,lt_hs,8.22
55137,lt_hs,11.66
55139,lt_hs,6.62
55141,lt_hs,7.57
56001,lt_hs,4.13
56003,lt_hs,10.25
56005,lt_hs,6.75
56007,lt_hs,9.38
56009,lt_hs,8.21
56011,lt_hs,6.88
56013,lt_hs,8.2
56015,lt_hs,8.34
56017,lt_hs,5.83
56019,lt_hs,4.91
56021,lt_hs,5.85
56023,lt_hs,7.14
56025,lt_hs,6.3
56027,lt_hs,8.94
56029,lt_hs,4.14
56031,lt_hs,8.1
56033,lt_hs,4.52
56035,lt_hs,4.6
56037,lt_hs,7.43
56039,lt_hs,5.31
56041,lt_hs,6.9
56043,lt_hs,8.0
56045,lt_hs,6.67
72001,lt_hs,34.99
72003,lt_hs,34.1
72005,lt_hs,26.0
72007,lt_hs,27.28
72009,lt_hs,21.6
72013,lt_hs,22.54
72015,lt_hs,23.49
72017,lt_hs,26.42
72019,lt_hs,26.25
72023,lt_hs,28.48
72025,lt_hs,17.36
72027,lt_hs,27.48
72031,lt_hs,13.96
72035,lt_hs,22.31
72037,lt_hs,26.03
72039,lt_hs,31.09
72041,lt_hs,22.76
72043,lt_hs,21.08
72047,lt_hs,28.48
72049,lt_hs,22.3
72051,lt_hs,19.11
72053,lt_hs,18.73
72054,lt_hs,22.65
72057,lt_hs,22.84
72059,lt_hs,22.84
72061,lt_hs,14.49
72063,lt_hs,18.06
72065,lt_hs,25.45
72067,lt_hs,22.52
72069,lt_hs,20.73
72071,lt_hs,29.01
72073,lt_hs,22.36
72077,lt_hs,25.49
72079,lt_hs,33.82
72081,lt_hs,34.3
72085,lt_hs,21.22
72089,lt_hs,21.39
72093,lt_hs,45.86
72095,lt_hs,26.53
72099,lt_hs,29.85
72101,lt_hs,26.86
72103,lt_hs,25.05
72105,lt_hs,28.14
72107,lt_hs,31.26
72109,lt_hs,24.03
72113,lt_hs,22.06
72115,lt_hs,26.22
72121,lt_hs,25.57
72123,lt_hs,25.98
72127,lt_hs,17.11
72129,lt_hs,27.29
72133,lt_hs,17.24
72135,lt_hs,17.37
72137,lt_hs,18.56
72139,lt_hs,15.07
72141,lt_hs,27.62
72143,lt_hs,25.97
72145,lt_hs,26.43
72147,lt_hs,29.26
72149,lt_hs,21.54
72151,lt_hs,28.14
72153,lt_hs,24.25
01001,poverty,11.2
01003,poverty,8.9
01005,poverty,25.5
01007,poverty,17.8
01009,poverty,13.1
01011,poverty,30.8
01013,poverty,20.6
01015,poverty,14.5
01017,poverty,16.3
01019,poverty,14.7
01021,poverty,13.9
01023,poverty,20.4
01025,poverty,19.5
01027,poverty,14.2
01029,poverty,14.2
01031,poverty,13.9
01033,poverty,14.4
01035,poverty,22.9
01037,poverty,17.4
01039,poverty,17.1
01041,poverty,16.8
01043,poverty,12.5
01045,poverty,15.5
01047,poverty,26.7
01049,poverty,15.2
01051,poverty,11.5
01053,poverty,20.4
01055,poverty,15.6
01057,poverty,16.5
01059,poverty,17.2
01061,poverty,21.0
01063,poverty,27.9
01065,poverty,21.9
01067,poverty,16.2
01069,poverty,14.8
01071,poverty,15.3
01073,poverty,14.4
01075,poverty,17.4
01077,poverty,13.9
01079,poverty,15.4
01081,poverty,17.9
01083,poverty,10.4
01085,poverty,21.9
01087,poverty,27.9
01089,poverty,10.5
01091,poverty,18.3
01093,poverty,16.8
01095,poverty,15.4
01097,poverty,17.6
01099,poverty,22.5
01101,poverty,20.4
01103,poverty,14.4
01105,poverty,30.7
01107,poverty,22.7
01109,poverty,19.7
01111,poverty,17.5
01113,poverty,20.3
01115,poverty,10.5
01117,poverty,7.0
01119,poverty,29.2
01121,poverty,16.9
01123,poverty,15.2
01125,poverty,14.4
01127,poverty,16.4
01129,poverty,17.5
01131,poverty,22.2
01133,poverty,17.4
02013,poverty,15.1
02016,poverty,8.1
02020,poverty,8.3
02050,poverty,25.3
02060,poverty,10.7
02068,poverty,6.4
02070,poverty,18.7
02090,poverty,7.2
02100,poverty,9.6
02105,poverty,12.7
02110,poverty,8.1
02122,poverty,10.6
02130,poverty,8.3
02150,poverty,7.5
02164,poverty,17.6
02170,poverty,8.7
02180,poverty,18.8
02185,poverty,11.1
02188,poverty,18.5
02195,poverty,7.4
02198,poverty,15.9
02220,poverty,7.4
02230,poverty,3.8
02240,poverty,11.7
02275,poverty,10.6
02282,poverty,12.4
02290,poverty,20.5
04001,poverty,32.4
04003,poverty,14.6
04005,poverty,17.2
04007,poverty,16.7
04009,poverty,15.2
04011,poverty,8.4
04012,poverty,20.8
04013,poverty,11.6
04015,poverty,15.3
04017,poverty,23.3
04019,poverty,14.9
04021,poverty,11.1
04023,poverty,16.8
04025,poverty,10.8
04027,poverty,15.2
05001,poverty,17.2
05003,poverty,17.1
05005,poverty,14.4
05007,poverty,9.1
05009,poverty,14.1
05011,poverty,20.6
05013,poverty,16.2
05015,poverty,14.1
05017,poverty,26.8
05019,poverty,20.1
05021,poverty,18.1
05023,poverty,14.5
05025,poverty,13.8
05027,poverty,18.3
05029,poverty,15.8
05031,poverty,16.8
05033,poverty,14.4
05035,poverty,22.9
05037,poverty,21.2
05039,poverty,19.5
05041,poverty,22.8
05043,poverty,18.4
05045,poverty,12.0
